Time,3H
0.00191406997683585,-0.132273064191617
0.00386720260626018,-0.0117613061876247
0.00582033523568451,0.182305378762475
0.00777346786510885,-0.132803684311377
0.00972660049453318,-0.0740939225548902
0.0116797331239575,0.0558714122954092
0.0136328657533818,0.19719323752495
0.0155859983828062,-0.0248987284630738
0.0175391310122305,-0.109791848542914
0.0194922636416549,-0.000843949700598798
0.0214453962710792,0.0994920455888223
0.0233985289005035,-0.0660065400399202
0.0253516615299279,-0.14485547001996
0.0273047941593522,0.00990873157684631
0.0292579267887765,0.0454175860279441
0.0312110594182009,-0.0118161979241517
0.0331641920476252,-0.137981804790419
0.0351173246770495,0.0819815816367265
0.0370704573064739,0.0255894709780439
0.0390235899358982,0.0639709929740519
0.0409767225653225,-0.180230144670659
0.0429298551947469,-0.0310953956087824
0.0448829878241712,0.200986866427146
0.0468361204535955,0.103889483592814
0.0487892530830199,-0.118861183233533
0.0507423857124442,-0.0435619188822355
0.0526955183418685,0.167216250299401
0.0546486509712929,0.0739429917764471
0.0566017836007172,-0.156565707145709
0.0585549162301415,-0.177912493572854
0.0605080488595659,0.0841101611976048
0.0624611814889902,0.0782367453892216
0.0644143141184145,-0.12220348007984
0.0663674467478389,-0.126777791457086
0.0683205793772632,0.061195910738523
0.0702737120066875,-0.0253500605189621
0.0722268446361119,-0.15774282994012
0.0741799772655362,-0.0310466029540918
0.0761331098949605,0.0504127340518962
0.0780862425243849,0.155768273692615
0.0800393751538092,0.0622571509780439
0.0819925077832335,-0.0784059734131737
0.0839456404126579,-0.0138227958483034
0.0858987730420822,0.248486515768463
0.0878519056715065,-0.0879449374051896
0.0898050383009309,-0.23526216007984
0.0917581709303552,0.00629197604790419
0.0937113035597795,0.160244999760479
0.0956644361892039,-0.0147681535329341
0.0976175688186282,-0.152601303952096
0.0995707014480525,0.0230644510978044
0.101523834077477,0.104584778922156
0.103476966706901,0.0563776360878244
0.105430099336326,-0.0976851710978044
0.10738323196575,0.0269922598003992
0.109336364595174,0.107420851976048
0.111289497224599,-0.0448244288223553
0.113242629854023,-0.119849234491018
0.115195762483447,-0.00669906826347305
0.117148895112872,-0.0670433839520958
0.119102027742296,0.0816644293812375
0.12105516037172,-0.133834429141717
0.123008293001145,-0.0862981853093812
0.124961425630569,0.0332621159281437
0.126914558259993,0.0249917609580838
0.128867690889418,0.0982539319760479
0.130820823518842,0.0756995273453094
0.132773956148266,0.00910975185628743
0.134727088777691,0.123424842714571
0.136680221407115,-0.0214466481437126
0.138633354036539,-0.0500696392015968
0.140586486665964,0.0271203405189621
0.142539619295388,0.0618912060678643
0.144492751924812,0.0740954688223553
0.146445884554237,-0.148642999840319
0.148399017183661,-0.0943550724151696
0.150352149813085,0.0535903556886227
0.15230528244251,-0.015249980998004
0.154258415071934,-0.0269419208782435
0.156211547701358,-0.00364952734530938
0.158164680330783,0.0358481266267465
0.160117812960207,0.117661210379242
0.162070945589631,-0.0222883214371257
0.164024078219056,-0.00908380926147704
0.16597721084848,0.103041711217565
0.167930343477904,0.0342806625948104
0.169883476107329,0.0554139811576846
0.171836608736753,0.0153552116566866
0.173789741366177,0.0469911491417166
0.175742873995602,0.0295538741716567
0.177696006625026,-0.0137069132934132
0.17964913925445,0.0226192181237525
0.181602271883875,0.0484549287824351
0.183555404513299,-0.0055951344510978
0.185508537142723,-0.100045515768463
0.187461669772148,-0.0466968469461078
0.189414802401572,-0.0293510582035928
0.191367935030996,-0.0801747071457086
0.193321067660421,-0.00638801508982036
0.195274200289845,0.0152515272654691
0.197227332919269,-0.0158781864271457
0.199180465548694,-0.069861159760479
0.201133598178118,0.0150197621556886
0.203086730807542,0.0403614471856287
0.205039863436967,0.0303650520558882
0.206992996066391,0.00260813061876248
0.208946128695815,0.0618424134131736
0.21089926132524,0.137495424510978
0.212852393954664,-0.0146156764870259
0.214805526584088,-0.0843098846307385
0.216758659213513,0.00102846842315369
0.218711791842937,0.11223302754491
0.220664924472361,0.0721132672255489
0.222618057101786,-0.058010643752495
0.22457118973121,0.0209602678642715
0.226524322360634,0.0484610278642715
0.228477454990059,-0.0511186812774451
0.230430587619483,-0.18271857005988
0.232383720248907,-0.0446597536127745
0.234336852878332,0.00464522395209581
0.236289985507756,0.0648980534131736
0.23824311813718,-0.0379751599201597
0.240196250766605,-0.00235042291417165
0.242149383396029,0.118899323992016
0.244102516025453,0.113587023712575
0.246055648654878,0.0548040729740519
0.248008781284302,0.00295577828343314
0.249961913913726,0.216051598562874
0.251915046543151,0.00849984367265469
0.253868179172575,-0.0300890471057884
0.255821311801999,-0.0680192370459082
0.257774444431424,0.0561702673053892
0.259727577060848,0.0218263374850299
0.261680709690272,-0.11106045756487
0.263633842319697,-0.066152918003992
0.265586974949121,0.0195513799600798
0.267540107578545,-0.00052069836327345
0.26949324020797,0.00147980047904192
0.271446372837394,-0.106906982834331
0.273399505466818,-0.0853345303792415
0.275352638096243,0.0887759588023952
0.277305770725667,0.0490038461477046
0.279258903355091,-0.0119869722155689
0.281212035984516,-0.115390805668663
0.28316516861394,0.107847787704591
0.285118301243364,0.0487232883832335
0.287071433872789,0.0206675119361277
0.289024566502213,-0.117257124710579
0.290977699131637,0.201804143393214
0.292930831761062,0.0578414157285429
0.294883964390486,-0.0454831296606786
0.29683709701991,-0.0934585073852295
0.298790229649335,0.0588172688223553
0.300743362278759,0.0670510293013972
0.302696494908183,-0.0819495399600798
0.304649627537608,-0.109389309141717
0.306602760167032,-0.0629448009580838
0.308555892796456,0.0764741107385229
0.310509025425881,-0.0778204615568862
0.312462158055305,-0.135749540838323
0.314415290684729,-0.00691863520958083
0.316368423314154,0.0549016582834331
0.318321555943578,-0.0694647194411178
0.320274688573002,-0.0704222752894211
0.322227821202427,-0.0546622478243513
0.324180953831851,0.173364124790419
0.326134086461275,0.0809386386427146
0.3280872190907,-0.081059074011976
0.330040351720124,0.0443258503792415
0.331993484349548,0.0508579670259481
0.333946616978973,0.0800542717764471
0.335899749608397,-0.203790897804391
0.337852882237821,-0.0362369215968064
0.339806014867246,0.139465427944112
0.34175914749667,0.0792491929740519
0.343712280126094,-0.111280024510978
0.345665412755519,-0.0963311749301397
0.347618545384943,-0.0227457525748503
0.349571678014367,0.0904288099800399
0.351524810643792,-0.0371151893812375
0.353477943273216,0.0730403276646707
0.35543107590264,0.0361347834730539
0.357384208532065,0.0861716508582834
0.359337341161489,-0.0409088182834331
0.361290473790913,-0.110499342035928
0.363243606420338,0.0736563349301397
0.365196739049762,0.0319142188423154
0.367149871679186,0.0716070434331337
0.369103004308611,-0.0903479756487026
0.371056136938035,0.0484244333732535
0.373009269567459,0.135958455888224
0.374962402196884,-0.0191106998003992
0.376915534826308,-0.177406269780439
0.378868667455732,-0.00529627944111776
0.380821800085157,0.151352538443114
0.382774932714581,0.032951062754491
0.384728065344005,-0.0630240890219561
0.38668119797343,-0.0603404930139721
0.388634330602854,0.14919956255489
0.390587463232278,0.0620863766866267
0.392540595861703,-0.0928912927744511
0.394493728491127,-0.162731878882236
0.396446861120551,0.165380426666667
0.398399993749976,0.110421600239521
0.4003531263794,0.0058467430738523
0.402306259008824,-0.121758247105788
0.404259391638249,0.101956074650699
0.406212524267673,0.124022552734531
0.408165656897097,0.038428038243513
0.410118789526522,-0.0419761576047904
0.412071922155946,0.0861838490219561
0.41402505478537,0.00859742898203593
0.415978187414795,-0.0891037629540918
0.417931320044219,-0.114774798403194
0.419884452673643,0.0848237537724551
0.421837585303068,0.13008504007984
0.423790717932492,0.0188682827944112
0.425743850561916,-0.142086486866267
0.427696983191341,0.0226253172055888
0.429650115820765,0.101620625149701
0.431603248450189,-0.0345230796007984
0.433556381079614,-0.0711907596007984
0.435509513709038,0.0167519013972056
0.437462646338462,0.103523538682635
0.439415778967887,-0.00422284103792415
0.441368911597311,-0.119873630818363
0.443322044226735,0.0214786898203593
0.44527517685616,0.0656726368063872
0.447228309485584,0.0381352823153693
0.449181442115008,-0.0848283065868263
0.451134574744433,-0.0171102009580838
0.453087707373857,-0.00827873045908183
0.455040840003281,0.0911424025548902
0.456993972632706,-0.136877870978044
0.45894710526213,0.0591832137325349
0.460900237891554,-0.0758809535329341
0.462853370520979,0.100565483992016
0.464806503150403,0.0371350328942116
0.466759635779827,-0.0903723719760479
0.468712768409252,-0.0245937743712575
0.470665901038676,-0.0714957136926148
0.4726190336681,0.0161846867864271
0.474572166297525,0.00688358698602795
0.476525298926949,-0.00591838578842315
0.478478431556373,0.0586525936127744
0.480431564185798,-0.033266668742515
0.482384696815222,-0.0247828459081836
0.484337829444646,-0.0142680288223553
0.486290962074071,0.0360737926546906
0.488244094703495,0.0520167925748503
0.490197227332919,0.131603711457086
0.492150359962344,-0.0904272637125748
0.494103492591768,-0.013554436247505
0.496056625221192,-0.116604522954092
0.498009757850617,0.045826224510978
0.499962890480041,-0.0228250406387225
0.501916023109465,-0.0659211528942116
0.50386915573889,0.0247660949301397
0.505822288368314,0.0797676149301397
0.507775420997738,-0.0222456278642715
0.509728553627163,-0.0434887299001996
0.511681686256587,-0.0389266166866267
0.513634818886011,0.00820098866267465
0.515587951515436,0.0189597690219561
0.51754108414486,0.0136840632335329
0.519494216774284,0.119966663313373
0.521447349403709,-0.00360073469061876
0.523400482033133,0.0668375614371257
0.525353614662557,-0.00927897988023952
0.527306747291982,0.0131534431137725
0.529259879921406,-0.0436534051097804
0.53121301255083,0.149120274491018
0.533166145180255,0.044856470499002
0.535119277809679,-0.0158110965269461
0.537072410439103,-0.00615015089820359
0.539025543068528,0.108719956407186
0.540978675697952,0.00120534179640719
0.542931808327376,-0.191293879121756
0.544884940956801,-0.0038324998003992
0.546838073586225,-0.0121516474251497
0.548791206215649,0.0680390805588822
0.550744338845074,-0.188287031776447
0.552697471474498,0.0279925092215569
0.554650604103922,0.0546637940918164
0.556603736733347,-0.0246364679441118
0.558556869362771,0.00711535209580839
0.560510001992195,-0.0409637100199601
0.56246313462162,0.0768400556487026
0.564416267251044,-0.0293571572854291
0.566369399880468,0.01187873500998
0.568322532509893,0.0827378677844311
0.570275665139317,0.203219130379241
0.572228797768741,0.072003483752495
0.574181930398166,0.0341891763672655
0.57613506302759,-0.0890122767265469
0.578088195657014,0.0506627964071856
0.580041328286439,0.0507664807984032
0.581994460915863,-0.0371883783632734
0.583947593545287,-0.026112445748503
0.585900726174712,0.0765533988023952
0.587853858804136,-0.00905941293413173
0.58980699143356,-0.124838283433134
0.591760124062985,-0.136292359121756
0.593713256692409,0.0453382979640718
0.595666389321833,0.0599882925349301
0.597619521951258,-0.0401891266267465
0.599572654580682,0.0350979395608782
0.601525787210106,-0.0390668955688623
0.603478919839531,0.0776329362874251
0.605432052468955,0.00371206443113773
0.607385185098379,0.0981685448303393
0.609338317727804,0.0369032677844311
0.611291450357228,0.0358664238722555
0.613244582986652,0.108274723433134
0.615197715616077,0.106914628183633
0.617150848245501,0.026540927744511
0.619103980874925,0.00080890147704591
0.62105711350435,0.0319935069061876
0.623010246133774,-0.0965202464670659
0.624963378763198,0.0161907858682635
0.626916511392623,-0.109029463313373
0.628869644022047,0.127956460518962
0.630822776651471,-0.118842885988024
0.632775909280896,-0.0574495282235529
0.63472904191032,-0.030473289261477
0.636682174539744,0.0897518118962076
0.638635307169169,-0.0407746384830339
0.640588439798593,-0.0647135346906188
0.642541572428017,0.0100856049500998
0.644494705057442,0.0926976684231537
0.646447837686866,0.0355248752894212
0.64840097031629,-0.125686055808383
0.650354102945715,0.0178741324550898
0.652307235575139,0.0611715144111776
0.654260368204563,0.0103539645508982
0.656213500833988,-0.14485547001996
0.658166633463412,-0.0902381921756487
0.660119766092836,-0.00988888806387225
0.662072898722261,8.31107385229554e-05
0.664026031351685,-0.0497951805189621
0.665979163981109,-0.0906651279041916
0.667932296610534,0.0649285488223553
0.669885429239958,0.0228509832335329
0.671838561869382,-0.101070161516966
0.673791694498807,-0.0808882997205589
0.675744827128231,-0.0292595719760479
0.677697959757655,-0.044110836247505
0.67965109238708,0.00524903305389222
0.681604225016504,-0.132388946746507
0.683557357645928,0.0370008530938124
0.685510490275353,0.0448076778443114
0.687463622904777,0.0350796423153693
0.689416755534201,-0.0880974144510978
0.691369888163626,0.123510229860279
0.69332302079305,0.0372387172854291
0.695276153422474,0.0599760943712575
0.697229286051899,-0.111371510738523
0.699182418681323,0.0892089936127744
0.701135551310747,0.1078660849501
0.703088683940172,0.127541722954092
0.705041816569596,-0.020970919760479
0.70699494919902,-0.0837121746107784
0.708948081828445,-0.00579030506986028
0.710901214457869,-0.0109135338123752
0.712854347087293,-0.109127048622754
0.714807479716718,-0.142409738203593
0.716760612346142,0.119295764311377
0.718713744975566,0.0584452248303393
0.720666877604991,-0.133871023632735
0.722620010234415,-0.134584616207585
0.724573142863839,0.0287182999600798
0.726526275493264,0.142051438642715
0.728479408122688,-0.0955931860279441
0.730432540752112,-0.193178495409182
0.732385673381537,-0.0195071401197605
0.734338806010961,0.222827678483034
0.736291938640385,-0.0873716237125748
0.73824507126981,-0.0718555595209581
0.740198203899234,0.0141109989620758
0.742151336528658,0.143448128383234
0.744104469158083,-0.062462973493014
0.746057601787507,-0.111975319840319
0.748010734416931,-0.00054509469061876
0.749963867046356,0.108567479361277
0.75191699967578,0.0226070199600798
0.753870132305204,-0.116513036726547
0.755823264934629,-0.0226176718562874
0.757776397564053,0.0538770125349301
0.759729530193477,0.0990041190419162
0.761682662822902,-0.0728741061876247
0.763635795452326,0.0406725003592814
0.76558892808175,0.0716131425149701
0.767542060711175,0.132750338842315
0.769495193340599,0.0140744044710579
0.771448325970023,0.0108235938522954
0.773401458599448,0.120064248622754
0.775354591228872,0.0233145134530938
0.777307723858296,0.0119763203193613
0.779260856487721,-0.0739658418363273
0.781213989117145,0.0919779767664671
0.783167121746569,-0.0504843767664671
0.785120254375994,0.0231193428343313
0.787073387005418,-0.111090952974052
0.789026519634842,-0.0524665783632735
0.790979652264267,-0.0427995336526946
0.792932784893691,0.0438562210778443
0.794885917523115,-0.0101511485828343
0.79683905015254,-0.0258989778842315
0.798792182781964,0.0792064994011976
0.800745315411388,0.0479426059081836
0.802698448040813,-0.0500696392015968
0.804651580670237,-0.147898911856287
0.806604713299661,0.0456127566467066
0.808557845929086,0.0773218831137724
0.81051097855851,0.00316314706586827
0.812464111187934,-0.0190680062275449
0.814417243817359,0.0785904921357285
0.816370376446783,0.0823048329740519
0.818323509076207,0.00437686435129741
0.820276641705632,-0.0838280571656687
0.822229774335056,0.0976074293013972
0.82418290696448,0.0197526496606786
0.826136039593905,-0.0427751373253493
0.828089172223329,-0.0960140226746507
0.830042304852753,-0.0223066186826347
0.831995437482178,0.00811560151696607
0.833948570111602,-0.0555649119361277
0.835901702741026,-0.0743744803193613
0.837854835370451,-0.044409691257485
0.839807967999875,0.0622754482235529
0.841761100629299,0.0517911265469062
0.843714233258724,-0.0399634605988024
0.845667365888148,-0.0548086257884231
0.847620498517572,0.133762786427146
0.849573631146997,0.0559567994411178
0.851526763776421,-0.025795293493014
0.853479896405845,-0.0181043512974052
0.85543302903527,-0.027155388742515
0.857386161664694,-0.00990718530938123
0.859339294294118,-0.0586327500998004
0.861292426923543,-0.00370441908183632
0.863245559552967,-0.106931379161677
0.865198692182391,0.0901238558882235
0.867151824811816,-0.0132677794011976
0.86910495744124,-0.0795282044710579
